고객번호,기호품구매횟수,기호품1,기호품2,기호품3,기호품4,기호품5,기호품6,기호품7
17113,49,2243,24126,46039,16252,6825,20943,3367
17114,34,20173,9271,0,55425,92640,60256,0
17115,235,113626,99643,60637,67104,94360,100774,89439
17116,31,18304,62670,7344,22197,56595,29577,39440
17117,107,87878,77544,83312,167051,83399,171106,244320
17118,323,92397,113730,211143,72562,110991,201784,189094
17119,90,81438,137310,214144,268490,51367,152060,202631
17120,87,41289,110459,57146,52856,9548,132766,55545
17121,45,43672,49774,14981,26747,51803,16879,52087
17122,114,56474,63141,78652,47020,43815,47410,6307
17124,163,47589,304739,213371,226804,217376,124246,196267
17125,18,7893,5068,0,15368,11206,25597,10632
17126,150,116990,109430,145420,69812,166994,100607,134687
17127,87,43583,101718,102994,67424,42263,31978,41975
17128,9,2362,0,21466,0,25264,19463,38506
17129,20,45857,6181,42481,12415,18315,6005,4167
17130,32,4881,2060,5084,58664,60277,7088,22637
17131,46,20371,13906,7288,34409,54713,75879,48203
17132,164,115486,121953,134221,102721,179080,190266,148571
17133,20,3817,22559,67562,6731,14412,27270,23966
17134,23,17054,63546,14010,21018,29936,57199,83453
17135,8,0,14833,5310,0,16738,16653,0
17136,60,11071,39174,57214,13116,51549,84640,81043
17138,31,46349,78698,66071,8868,98607,238960,235031
17139,157,117325,139348,250309,147391,309766,140067,308522
17140,38,32906,210477,77483,0,24252,123019,9562
17141,20,116788,41616,0,22171,17931,0,82721
17142,224,103936,176401,55515,44291,124774,113227,98004
17143,307,25013,74867,112657,94732,48919,148295,168150
17144,222,59425,66698,107645,56600,48389,60008,105061
17145,32,19682,155543,23161,86555,79616,24663,62032
17146,29,68618,39164,65303,195680,35994,54689,156591
17147,19,128940,23280,4508,9392,25284,5919,2252
17148,56,10707,11053,150354,25512,12035,49575,27345
17149,56,24965,73753,104281,94873,235180,58175,11533
17150,227,102801,109744,190012,130723,104137,170949,223226
17151,14,32768,0,0,0,36500,13940,50432
17152,76,206583,103122,49464,39100,65162,93155,84625
17153,25,91163,62300,63959,95194,29330,0,0
17154,10,0,5665,9829,3095,0,0,14168
17155,58,183181,319123,146875,312254,1102480,612305,205875
17156,24,14220,45623,43193,42170,69712,31784,31084
17157,19,6671,1061,14518,16026,16819,7109,24664
17158,22,56633,0,0,110900,13502,13919,10800
17160,10,7852,2575,23613,9994,0,12761,0
17161,47,9879,63761,30437,29496,46260,64319,40374
17162,57,108836,42028,131340,65609,119694,72918,44800
17163,450,229134,183673,210863,189011,151934,101862,275807
17164,16,66670,12979,18518,14491,15615,0,2816
17165,84,65824,137424,115184,74964,119866,86400,313712
17166,72,14268,8488,148356,67665,79745,66594,101529
17167,48,43102,48927,17512,18713,20936,25201,17343
17168,3,0,0,5141,0,0,0,5518
17169,178,150461,140747,87594,230310,93549,83889,111114
17170,24,121776,84363,169505,7982,29329,0,0
17171,23,14683,11743,1175,10083,17891,20643,20363
17172,46,122269,45117,61756,35961,47886,31043,32413
17173,37,66434,7973,35486,12389,3226,7098,36851
17174,21,0,30903,20337,39012,21542,48683,2252
17175,124,39312,59908,88261,165224,58788,71191,83802
17176,10,1171,0,2938,3281,23220,2788,11150
17177,24,24878,49383,59100,3538,20024,25715,18572
17178,12,23814,44253,0,26916,81779,14369,26804
17180,16,33557,13906,1130,1774,10923,2145,0
17181,19,0,72106,7909,52146,56838,0,78835
17182,19,15735,6180,25986,17382,4955,14692,5068
17183,636,531037,535203,727116,664944,504006,729675,871161
17184,4,0,0,13603,7095,0,0,0
17185,204,317545,363537,340037,415272,444563,418759,485056
17186,637,25260,291068,546611,309834,638176,399678,382848
17187,29,1968,48207,14010,6208,19985,63159,11353
17188,27,8856,20857,15253,7538,287831,11260,344626
17189,74,117053,53244,128164,31287,184693,107598,390970
17190,21,0,11537,41238,13169,14969,10724,23651
17191,176,105753,47396,99505,286175,136514,118977,101201
17192,753,208187,156177,137231,113887,78611,103406,149232
17193,181,246823,124086,338752,94989,72910,133076,91675
17194,22,5165,8664,2486,6225,0,15240,3322
17196,54,68056,31727,19512,27146,59133,157902,22795
17197,46,0,46755,77843,30879,11035,9694,23335
17198,22,0,15451,42368,0,68267,156561,230764
17199,35,36646,30347,23534,26676,110582,11742,42527
17200,410,0,39475,106568,136838,146900,109422,170508
17201,148,141814,235939,196598,173473,178537,140382,190061
17202,29,9841,41204,134446,82109,26296,0,7884
17203,42,34934,90833,41057,116530,297743,58034,29598
17204,3,0,0,0,0,9800,0,0
17205,11,7351,0,14303,24477,0,0,26162
17206,17,0,33355,0,40440,47432,50174,20508
17207,11,0,4017,7287,0,46320,22883,5271
17209,372,158418,222248,240371,190404,175881,139112,214493
17210,64,21097,79194,108937,585224,26631,105870,138651
17211,29,33261,59024,59281,79983,103836,9329,48574
17212,17,41448,10301,0,112292,20227,9651,41670
17213,94,185975,30995,175944,143171,78947,90515,105134
17214,3,0,0,23387,0,0,1737,22412
17215,59,96851,74692,104406,58159,158572,77798,83848
17216,153,49942,56457,72126,66638,62362,107889,160387
17217,43,30260,37980,18008,79417,90992,35752,60896
17218,111,150227,78144,148582,47869,112170,67699,84151
17219,10,8856,0,24630,9276,55524,0,0
17220,165,88003,138741,192781,74377,124751,122592,178589
17221,24,16069,64720,12812,27696,17143,6541,0
17222,11,20085,19984,19207,27110,7889,24664,8244
17223,37,15193,26020,40312,47489,34952,10703,8053
17224,32,31981,61961,63845,17081,32829,19174,18673
17225,221,61148,50470,68063,87612,96588,120946,112924
17226,19,11513,25547,0,82024,24678,9341,25734
17227,28,1358,0,3615,112007,64312,22316,17839
17228,38,18057,47743,8496,23980,45127,13276,34170
17229,47,13186,2060,64061,97199,31857,41822,169161
17231,33,156465,29357,106326,11085,19518,105733,13515
17232,35,24768,15812,33104,0,59549,44524,39722
17233,50,22474,51524,16789,36120,38674,87986,28628
17234,13,0,4120,35951,21577,16789,17426,3379
17235,23,45857,15451,5705,10181,25172,8236,61266
17236,97,137856,41637,72306,34161,311902,76052,138302
17237,361,140766,144981,109397,120561,318176,202593,109447
17238,4,8276,2143,0,0,12035,0,0
17239,36,47470,39235,8574,1685,3994,8804,38100
17240,342,216852,247756,318401,150976,103934,40535,159201
17241,38,25143,50846,39452,98615,13329,36374,16240
17242,35,28468,35013,48254,24920,56989,50807,31568
17243,319,377659,406004,314022,290501,167829,258828,188216
17244,122,97911,79967,77742,40625,41771,42136,26411
17245,225,94415,161721,118334,73053,76243,101334,114107
17246,10,0,94768,31499,13924,47533,9651,0
17247,17,3444,33684,6779,33345,27134,2552,33730
17248,25,27209,15193,19353,89659,2973,6091,0
17249,56,26853,12443,30901,16638,20076,11410,12895
17250,100,125673,148795,134808,66219,99175,149065,201977
17251,14,0,0,0,81324,0,1072,0
17252,23,7646,3893,11918,8141,17475,16053,0
17253,27,53789,47963,46322,66140,6746,24771,0
17254,106,99214,63287,119725,51640,106132,143577,125046
17255,16,21551,7787,4463,18624,68267,99749,3829
17256,15,32760,12453,0,6917,3884,0,69297
17257,11,20448,10383,1243,1437,7585,3003,9573
17258,19,9644,10301,10170,7627,27813,13940,22525
17259,31,51171,72714,28629,37831,55908,21383,11938
17260,127,64909,148725,100065,137005,70309,95718,113016
17261,177,215196,209701,213601,143822,196447,288349,356560
17262,21,9841,30903,72307,0,125813,27880,38179
17263,262,56704,43016,18255,35470,115643,54236,101232
17264,9,8660,6468,66546,0,13653,0,3717
17265,14,351898,30717,14236,32281,67964,0,0
17266,104,55108,54018,93422,124689,96041,28105,126678
17267,21,3336,10291,13309,17019,11104,1276,1239
17268,82,5570,42614,33116,61909,35701,77335,47774
17269,11,0,2040,5084,8115,2174,12052,6757
17270,56,17871,40236,61257,46361,29086,41059,56570
17271,37,101555,107129,45192,31296,32667,64855,349897
17272,103,41664,18148,54445,37468,58352,58063,50667
17273,73,48216,52022,79878,45221,26294,99407,87607
17274,151,45905,61456,62578,56984,51691,71748,44981
17275,45,38379,140855,24414,38702,51123,593467,395779
17276,14,3543,24022,17851,0,1062,10209,18369
17278,247,110513,128698,212977,54695,108294,168170,189225
17279,7,0,6799,21862,19581,19590,0,0
17280,8,0,6181,5649,0,13856,0,9009
17281,5,0,15307,17964,0,0,7989,7298
17282,14,10825,34508,23726,23998,19884,0,7884
17283,44,147786,12670,109195,136803,120847,35066,61493
17284,31,39362,47692,27454,31793,73646,53380,28719
17285,19,5708,13967,0,44899,37907,23538,31422
17286,57,54104,17233,7908,64464,75732,30862,53000
17287,37,53050,10198,34347,47002,16232,61970,26432
17288,229,20748,23111,28830,23848,25230,50306,78377
17289,29,50552,17357,69404,10190,13451,17340,24653
17290,24,0,175835,10168,142780,135927,211036,98770
17291,18,7558,10198,4519,48545,31666,74291,34271
17292,12,1870,0,6361,5720,19964,12010,0
17293,12,0,0,24268,9755,2528,4074,12039
17294,18,0,22271,1593,0,11225,7238,32433
17295,127,0,31993,101437,89599,91247,175146,111170
17296,25,13915,26577,17952,21675,41597,18755,25037
17297,84,159331,7005,167982,17915,123889,111414,155677
17298,61,68175,87980,91740,73687,49111,47538,95481
17299,37,84727,22662,96258,28469,59165,43858,27030
17300,219,110786,173411,132027,112548,63744,100192,74893
17301,32,35573,6644,55790,22348,87503,7078,69827
17302,84,36587,55244,90384,78399,17000,189161,126135
17303,15,57154,63649,94678,8868,45187,15335,26579
17304,9,64554,2575,0,0,44500,0,0
17305,53,21551,21364,48818,47711,58710,59075,86336
17306,42,43105,21270,40863,23359,73131,47268,89174
17307,89,485897,853322,453187,701489,548802,392317,73543
17308,52,0,14214,51520,38311,40757,32600,52709
17309,5,8856,3605,2734,3574,0,0,7658
17310,11,8856,3296,6439,10323,0,6434,8672
17311,28,11750,1339,12767,13747,10345,0,51019
17312,6,11710,20087,0,4523,2427,16504,0
17313,30,39293,28801,22777,7006,29278,15238,39970
17314,72,65204,119068,96463,23661,107732,100326,62212
17315,39,19662,0,56185,46053,27003,18647,42436
17316,163,94607,88799,140733,88017,111550,99405,61053
17317,35,57814,54552,3954,27030,20611,60962,7388
17318,52,140719,81233,132729,77279,122829,68082,74590
17319,11,0,0,0,30409,20420,13801,11432
17320,32,0,7829,36922,88800,114366,54722,34541
17321,18,39362,3966,0,20131,37116,6220,0
17322,89,18785,42285,61925,28938,33356,54549,100152
17323,28,12527,1494,32064,59986,47938,0,17964
17324,41,33851,73557,131982,34853,31656,35976,16274
17325,47,18675,92479,77867,3281,51742,28309,31399
17326,78,10687,32345,118336,91880,74287,46486,95065
17327,30,0,0,44401,49352,65080,40106,23887
17328,88,61061,22353,350015,323209,76156,44394,107104
17329,59,0,20932,74522,26029,64272,132712,87225
17330,20,20321,29255,86600,55428,7686,0,35814
17331,28,38536,6129,36526,28006,10215,14841,2928
17332,159,84698,96452,132446,116664,63968,144271,115471
17333,71,11267,23331,63157,23741,67192,48738,55660
17334,29,18353,45581,9151,11973,14827,22144,3379
17335,39,94175,43068,75471,74060,99659,27345,0
17336,230,75362,97045,127902,129823,92077,120284,127445
17337,196,113532,216808,242176,126214,260194,257815,201099
17338,40,184313,51772,11569,107308,109742,9436,12163
17339,31,199331,124074,9016,12629,35449,26883,82440
17340,96,71231,67986,66941,33983,46471,52566,83995
17341,37,28617,11124,64037,10198,6959,24963,24687
17342,50,111592,12979,51290,51836,63110,48276,0
17343,5,0,17511,4519,0,0,16085,16893
17344,33,5708,26010,32425,8957,108429,79782,432699
17345,41,24405,35063,22833,53113,40799,39580,101338
17346,197,54146,74023,101279,90633,34737,102001,51019
17347,40,89255,31622,50615,45193,34042,27452,32660
17348,6,0,0,0,0,24172,66485,54622
17349,86,24158,48652,79978,62808,39027,317906,68758
17350,80,47314,75609,23725,71977,96432,175971,132581
17351,83,58807,146167,153360,152491,89110,81615,346224
17352,86,0,8076,81153,29885,15485,96253,83904
17353,29,90229,56809,31793,57104,24171,16300,67348
17354,23,19189,4615,51576,50106,64018,68524,0
17355,134,74849,100711,31985,15963,56750,91131,155237
17356,5,4527,0,0,3459,0,21554,1239
17358,10,10628,6644,21964,4984,0,17532,0
17359,282,38839,67509,143203,130450,172559,68565,119186
17360,0,0,0,0,0,0,0,0
17361,14,17713,20602,22257,27492,3276,95609,53271
17362,15,8807,35322,0,25985,17598,1180,10136
17363,124,83979,70745,49634,68675,119450,76607,93005
17364,14,16356,14123,0,35322,0,0,0
17365,47,51229,73385,176611,69245,139684,78432,0
17366,17,43692,18851,78273,23501,0,19302,16747
17367,173,665759,414782,352735,126247,165325,152554,319115
17368,64,84174,58477,78690,53680,122223,91085,63561
17369,184,86171,116843,134777,62683,43759,50114,102891
17370,69,71767,56717,121431,53743,22938,28686,69408
17371,65,21234,40759,39172,19886,44193,7550,43504
17372,75,98404,75659,111366,21993,96867,36546,68674
17373,33,32661,7571,13037,12682,31828,20739,11678
17374,9,9230,4326,23048,0,0,0,8447
17375,30,54902,13082,8135,50143,89474,45359,14145
17376,42,28291,44702,18585,31306,36562,7560,2647
17377,5,0,25752,8745,1330,45511,5898,0
17378,205,96937,75109,57793,19641,72298,42518,48158
17379,10,18402,25083,6756,25665,23565,0,0
17380,5,19682,0,0,0,0,36459,13515
17381,41,116395,22240,38470,58941,0,49627,70524
17383,34,39884,74620,26889,88586,51730,80822,55962
17384,114,61993,58735,146717,11475,59227,45960,96797
17385,5,0,3399,0,26383,1659,0,7489
17386,50,51357,18026,65835,64234,108934,67666,32549
17387,25,13482,12185,6439,2819,11995,0,4280
17388,96,51651,53869,162706,42912,34579,19304,13199
17389,91,364419,247819,173684,145016,436774,196251,551288
17390,33,101358,43779,33329,33255,67661,44502,9911
17391,89,43091,22196,48513,4221,97568,44204,45701
17392,25,76195,2040,81200,20131,60358,12492,115640
17393,8,0,999,52560,0,0,9984,0
17394,10,11809,10301,19319,26605,0,28782,24777
17395,3,0,6757,0,0,0,7035,15655
17396,28,70557,60073,11298,17045,23484,4246,18042
17397,180,23753,122086,64229,49747,126906,121484,184580
17398,511,94303,84396,91046,90345,110516,65071,144612
17399,246,96071,101591,100776,102685,194247,171126,198059
17401,26,10569,24021,20472,25026,26700,2488,22727
17402,8,11690,0,13445,0,12278,3957,3041
17403,5,41134,0,0,0,0,0,10137
17404,31,15057,10775,13895,20095,14037,21822,24619
17405,53,33055,28399,17059,79656,37279,12043,51750
17406,39,116848,81841,50513,34942,32363,95910,37707
17407,40,12399,19983,40809,20752,27863,7292,18132
17408,19,64948,19778,50729,8425,13350,0,0
17409,14,0,29615,0,15209,13299,0,48652
17410,82,99467,157140,89978,105666,84610,113828,83892
17411,237,130051,177124,179240,183256,214352,108855,160989
17412,305,179461,116897,135746,82775,80970,148840,129979
17413,23,53336,4223,170533,32528,14361,41329,33899
17414,58,77151,83013,97331,14500,53469,40299,94694
17415,25,16493,53976,11841,0,45895,7506,40228
17416,92,442599,435275,386115,286891,572217,510220,971776
17417,40,26491,69326,58275,28795,49597,50132,50545
17418,158,127768,348345,321645,100560,163758,189378,289984
17419,102,0,117541,97659,146852,93813,23216,187766
17420,9,5806,0,0,13125,0,23356,0
17421,62,74089,73445,70499,30925,36894,109871,91045
17422,27,39303,203442,110925,2661,44765,1480,6611
17423,12,71600,43264,0,57645,0,0,0
17424,29,46417,23578,45825,23085,31241,0,66424
17425,15,0,0,0,22064,16687,15914,16937
17426,72,0,3328,48626,18649,66590,67642,131205
17427,129,173881,75639,160143,166706,111613,122204,165646
17428,64,43819,51358,46392,16406,58820,57910,101631
17429,29,1771,34374,57970,0,21137,1480,23516
17430,53,16423,62484,129487,114846,77428,44181,24665
17431,155,41920,118028,62625,144888,180699,101573,76854
17432,18,18647,6984,39407,22205,0,0,0
17433,38,0,61898,26889,93917,57485,75484,16894
17434,26,2263,1329,0,0,0,0,299824
17435,12,40347,16481,0,19510,92033,22412,149676
17436,34,18589,41524,4508,52234,21258,29586,13289
17437,22,19681,26267,40899,1774,68296,17125,41783
17438,28,6888,6902,22325,89251,79038,38165,13515
17439,80,59732,48813,31859,47510,53994,46644,54531
17440,29,19385,18541,34685,24921,29329,22861,31479
17441,117,49736,66759,71266,41489,73967,26752,105471
17442,108,32943,55683,37645,44802,57531,42967,21084
17443,198,155049,239691,184022,264505,284641,154279,147876
17444,12,0,0,13377,43543,15191,8171,8108
17445,15,12300,0,25082,26339,4045,5362,4505
17446,48,115626,330144,634951,290883,1011,341659,345064
17447,20,87118,6479,7457,18588,19104,0,0
17448,1382,377186,357114,373234,293254,318842,484157,479255
17449,214,48604,64192,41503,68505,17648,58610,88615
17450,63,33970,14215,168207,139785,51579,258434,154902
17451,182,82322,34511,18501,55638,230549,37877,259380
17452,72,155492,108964,145599,118524,135432,86034,186054
17453,193,98274,146167,178144,196721,108313,136769,180456
17455,19,3936,21353,50977,37727,5057,26894,34935
17456,188,122994,82219,1358434,135105,16268227,53973,187797
17458,66,52314,45189,188238,130631,46816,43546,27817
17459,70,83023,50289,47351,23120,48695,35267,50017
17460,12,25192,0,0,58860,15089,0,51018
17461,3,0,16378,0,3547,0,0,5631
17462,24,12793,19365,106316,175682,33375,23055,8447
17463,28,12202,24206,42594,11883,268516,17693,58114
17464,15,25880,13803,31996,10580,74941,0,0
17465,8,18589,24310,0,13214,23160,0,13402
17466,22,78282,23280,61011,54141,67943,5427,0
17467,6,9742,0,4632,41548,0,8043,0
17468,808,101192,124389,128692,81962,78588,86855,92983
17469,84,95554,63411,97298,83700,163991,69433,39237
17470,111,150817,42338,152037,125275,60036,83382,172034
17471,98,65292,153359,156828,135562,162274,51750,234086
17472,10,1063,0,4271,37779,4298,4546,0
17473,11,0,0,58717,0,38776,15978,47865
17474,9,21944,22147,11999,0,1011,0,32818
