고객번호,식료품구매횟수,식료품1,식료품2,식료품3,식료품4,식료품5,식료품6
15788,762,441410,948106,600131,572199,562116,496921
15789,6,0,0,0,18712,0,22487
15790,82,0,0,4520,36469,172336,158718
15791,338,328008,169395,160069,207353,314439,319077
15792,0,0,0,0,0,0,0
15793,1028,698647,781092,1045020,534420,746735,847291
15794,392,70744,135296,351201,480151,412097,580731
15795,709,676240,430629,440836,340042,737481,543246
15796,242,278724,379847,834127,791205,360366,501285
15797,197,636699,401474,171504,243453,85521,878244
15798,37,62257,34220,0,34144,15019,12374
15799,53,61228,721,27839,52857,51759,43516
15800,45,14761,70757,0,19865,183168,0
15801,923,568893,584575,420124,1045636,1750038,1573043
15802,227,405607,707545,545100,434735,403835,160314
15803,356,324805,345153,681689,776315,725829,594284
15804,761,716742,693541,816067,502042,615148,934798
15805,2280,2053915,2228106,2690192,1764344,2429897,2245593
15806,93,123576,17717,55430,42615,77924,89595
15808,538,438128,589971,912644,601799,845401,511555
15809,456,77475,771038,156577,480652,784333,778265
15810,0,0,0,0,0,0,0
15811,249,68692,45118,380475,320599,421353,411304
15812,105,968224,51917,215491,154796,36754,38346
15813,669,68653,0,233708,708175,1445681,1011406
15814,41,60326,0,30731,0,23282,0
15815,496,1009276,508172,1036009,392813,1172902,787476
15816,177,36675,196101,130907,63922,214528,243725
15817,7,1082,0,30573,0,0,0
15818,0,0,0,0,0,0,0
15819,104,53307,44376,113208,168086,48156,150879
15820,1268,930215,1021178,1080341,931866,771300,1021818
15821,66,45443,22858,87615,96089,70948,51964
15822,6,0,0,0,0,44945,10723
15823,12,0,0,59259,21727,27408,8043
15824,88,106748,67037,52977,50744,89898,80919
15825,1948,2623774,3170674,3681088,3326243,4291414,3650937
15826,820,819808,966036,1004523,841577,886805,1182020
15827,563,325860,547063,378677,251442,660023,453153
15828,232,717917,1157378,596800,456978,344285,80125
15829,326,187353,554281,250176,700094,1956441,710721
15830,1,0,0,0,8868,0,0
15831,118,135082,135788,237583,246931,110632,0
15832,21,4694,37303,45318,0,0,0
15833,1647,1133960,856452,875903,827661,1377080,1108430
15834,6,13245,20076,0,0,0,4826
15835,285,44732,69529,147781,130861,116400,198052
15836,153,333646,273737,462136,181979,552196,373299
15837,774,1059415,1264730,988471,905945,819070,1249976
15838,278,95177,130128,45006,138597,210326,214259
15839,181,312027,165825,594135,191564,357192,376596
15840,639,400203,793491,1099346,426539,448495,195549
15841,619,723948,726794,583021,429588,655065,677837
15842,1091,652475,823306,710925,556545,655972,1001221
15843,877,891098,735255,1355043,448160,1154211,1503269
15844,890,742889,685237,540857,619519,1058371,868985
15845,0,0,0,0,0,0,0
15846,1197,329578,249750,530568,682413,1051981,1208484
15847,120,45750,16760,32338,98795,171865,129046
15848,9,0,0,0,0,0,51559
15849,199,287050,478003,180204,185053,271968,644119
15850,23,17405,8674,0,0,5563,114928
15851,673,394105,671541,770505,535675,739792,684463
15852,1098,1080559,1238102,1353804,1316176,1459386,1336613
15853,1420,1135811,2203457,2546068,1601070,1823572,2141203
15854,135,74376,132922,128042,195663,285049,322699
15855,46,131461,80800,70568,0,12642,7754
15856,4,0,0,0,0,14260,25984
15857,12,2116,14000,7197,5764,10265,0
15858,613,749604,597469,652837,466339,848006,271760
15859,976,416051,303587,394254,877392,885302,1394702
15860,53,0,64894,168343,138612,75447,49329
15861,124,561445,258809,215001,139472,178757,240193
15862,411,252289,319501,652709,627514,520199,1064133
15863,1348,921907,863011,1081009,795627,925951,1047047
15864,122,27183,95512,166991,146765,1001,275646
15865,943,372919,494929,561706,669181,731737,888450
15867,875,93219,730647,1412128,1144251,973404,721669
15868,263,161302,284193,492708,429946,306227,169634
15869,1001,264422,721990,1630754,1516007,1649079,1583224
15870,456,419532,606679,652861,435861,385722,711416
15871,1,0,0,0,0,2609,0
15872,819,353065,392760,541789,459296,540170,719172
15873,631,377509,842311,1233937,777284,881540,772957
15874,384,945500,1054408,719368,181015,240335,312365
15875,1057,761502,1073211,1389452,1346040,1328701,1188468
15876,930,346421,653244,1130153,790722,875513,1121272
15877,61,22722,99179,164375,50852,35134,101208
15878,405,514406,602495,606503,386039,668642,156990
15879,394,398382,376652,697905,453641,411776,264237
15880,908,321807,430271,324930,431384,793854,676125
15881,602,872235,866899,1661291,794496,1460627,1391828
15882,160,114591,65918,1157768,75158,238569,220697
15883,120,215243,248892,119249,167343,34539,27214
15884,27,0,112281,10733,82654,76864,97025
15885,269,579564,27812,90139,415928,643336,743005
15886,2217,1389822,1967213,1856708,1458621,1416128,1981273
15887,707,389691,379319,956117,784694,520230,565968
15888,242,166608,342758,228391,532760,491873,221511
15889,782,163515,214589,455731,575789,750231,1103656
15890,224,109417,94785,171143,195248,162302,328831
15891,281,310380,153765,241253,198790,246865,311701
15892,1637,1173237,1439502,1603102,1209914,922978,797972
15893,411,673245,662488,1610939,805486,1235786,658954
15894,563,376781,282963,674782,335818,475431,366801
15895,1432,580452,799875,1260523,1018705,1094743,1085117
15896,158,83149,284240,201611,84870,151837,120885
15897,0,0,0,0,0,0,0
15898,4,0,0,0,3060,10114,0
15899,1,0,0,0,1995,0,0
15900,263,649930,459027,1152496,952133,549349,814430
15901,561,1288219,1269620,1156530,500631,720624,539812
15902,87,66893,69222,67234,33737,29229,57822
15903,18,34048,0,16947,0,11570,71333
15904,1225,369872,1163759,1620113,1074662,1189702,1226813
15905,368,529689,461044,555239,290573,499760,382468
15906,1620,981378,1155126,1280047,1157236,1571187,1661329
15907,329,585448,856486,320896,251133,344678,338761
15908,0,0,0,0,0,0,0
15909,1,0,0,0,0,0,6970
15910,1054,922955,1142029,1183626,759389,1042716,819237
15911,946,673231,976861,1506296,1602753,1232227,1927818
15912,68,161248,95695,79198,5720,101400,273561
15913,195,244608,326747,309257,295084,114891,266250
15914,7,27239,0,1672,0,0,7506
15915,463,343710,465768,72685,183093,453743,724252
15916,1342,907545,904869,883336,589687,1160901,1318682
15917,15,0,16821,37397,0,87779,0
15918,2,0,2884,0,0,759,0
15919,225,348060,253721,549390,489256,294234,486413
15920,1054,536576,727817,727015,774837,644640,856663
15921,299,19288,108718,136420,249346,119924,148958
15922,0,0,0,0,0,0,0
15923,38,16936,53359,120889,65448,66143,194199
15924,421,913099,1069496,941889,675369,612253,903031
15925,120,0,0,0,78529,167071,89218
15926,877,615922,809486,849104,549128,911695,481669
15927,369,730685,1145537,1030205,273533,973701,177031
15928,180,408167,343379,793609,286384,294940,1010982
15929,0,0,0,0,0,0,0
15930,742,581480,544549,545849,538291,887649,1091303
15931,999,629147,691148,832215,725506,901574,695329
15932,0,0,0,0,0,0,0
15933,590,248585,1781364,1046759,837631,1309805,1619687
15934,1170,1463991,1072423,1017677,1087952,1556067,1038505
15935,298,327976,216173,584481,268789,299759,270497
15936,505,277367,664117,695639,307949,358792,339607
15937,8,0,0,20901,16141,0,0
15938,316,736423,757067,994639,517860,810513,724310
15939,1473,1346316,1333458,1657714,1379846,1450363,1719126
15940,286,163650,254768,9796,176630,340680,224525
15941,281,206808,347690,405700,190858,346693,570739
15942,48,81279,0,0,89460,87209,0
15943,17,0,0,0,0,64594,15420
15944,693,828936,492503,773184,657738,803953,884972
15945,2,0,5665,0,0,0,0
15946,974,330224,452116,527079,675267,1058897,1092060
15947,362,393355,352940,274050,186967,239969,57767
15948,600,496371,538323,522229,398502,563138,465287
15949,102,290524,213053,72083,39172,173448,113667
15950,947,877297,490415,645681,509265,764100,792296
15951,11,172645,0,0,17736,0,10723
15952,1385,925076,622107,912082,832992,900590,1401538
15953,445,639648,441448,447189,474391,422257,388850
15956,0,0,0,0,0,0,0
15957,1132,845359,767866,770194,513198,579239,711216
15958,725,561798,454145,631939,399947,500565,452051
15959,693,569690,818840,1254972,647320,1125494,603830
15961,172,269624,213743,244996,117921,172346,409605
15962,865,652110,628836,709042,558218,750790,447047
15963,1541,968276,979734,1300933,1386737,1384531,1488476
15964,2,0,3914,0,17382,0,0
15966,29,57351,0,0,46977,54563,128883
15967,397,307896,531661,589512,423849,304595,147083
15968,774,712939,885997,908287,893841,666387,700704
15969,406,2298969,2038804,2446042,47578,634053,887781
15970,14,0,0,0,0,76374,0
15971,791,690518,615200,527179,559172,556434,787227
15972,322,491028,540503,387893,289261,238823,268939
15973,179,202034,145046,84760,118948,198332,210502
15974,261,889108,909304,1278519,823627,1060181,427198
15975,163,203592,370728,346378,233337,291586,329002
15976,680,255726,302014,524645,440586,1250467,736538
15977,122,85248,235994,272003,160165,161183,321806
15978,283,97313,167159,254268,530129,321894,263728
15979,855,264013,622888,574918,582066,718896,708214
15980,666,552430,601996,696959,502551,432372,783644
15981,37,4723,5975,48278,34710,46218,0
15982,1656,1709242,1444306,1714138,1577913,1423792,1972842
15983,652,648470,867940,808646,785845,562387,380794
15984,427,267919,428707,616270,521696,900260,510297
15985,23,273065,324880,0,26162,342930,9093
15986,183,31893,107343,52096,224843,579412,322613
15987,47,83408,49547,82634,0,24050,0
15988,1,0,0,0,1419,0,0
15989,606,1046796,1064282,758439,622450,759308,735348
15990,620,528648,841779,707063,521503,375571,606619
15991,509,613054,480064,690943,489515,619284,628269
15992,227,360374,160590,628467,687936,530176,503602
15993,916,839990,1208106,953415,726023,916355,770120
15994,291,766484,523543,566500,330584,683263,541906
15995,30,13579,43057,105806,3547,42275,17157
15996,735,817847,948002,943088,560259,768400,878800
15997,1218,403559,573834,988249,756738,571746,1064946
15998,112,84284,211959,225826,210454,140863,234447
15999,54,0,0,68353,55889,150815,196986
16000,1248,1220001,1276366,1479045,902269,735451,1357298
16001,190,249565,211381,131407,185198,279282,93228
16002,19,47726,3533,43860,0,0,90076
16003,234,122269,251429,226968,169213,98889,235357
16004,283,261738,431749,223910,310983,247998,489923
16006,147,443749,285335,684958,448924,337397,395392
16007,1416,1058255,976225,1050970,806071,1217987,1100388
16008,0,0,0,0,0,0,0
16009,35,0,55656,75789,7538,84006,0
16010,250,880947,1076283,1392635,1008373,1228627,1418557
16011,438,679784,472516,448309,505870,613925,542528
16012,622,567878,523317,618297,287224,635144,771635
16013,122,0,267255,28284,10111,0,145001
16014,184,67026,40255,229353,165375,484511,119695
16015,168,236970,325438,306111,56678,305115,328561
16016,1028,714899,907785,775815,1065817,1174368,1349904
16017,1591,1184007,1501870,4242339,2426634,4508804,5593071
16018,722,615267,690150,890853,463150,613571,840223
16019,8,0,3070,0,0,0,71226
16021,1258,2677612,1362211,1513083,1274467,1255688,937342
16022,868,980798,1287915,793946,713564,898316,1361048
16023,272,183575,145304,263135,172301,177189,306156
16024,180,317309,338615,350298,656284,453540,804277
16026,98,497311,476037,342988,412981,354926,210822
16027,523,780544,624310,875460,924822,401806,584988
16028,483,941247,707917,486067,375374,884263,1053108
16029,0,0,0,0,0,0,0
16030,16,0,15451,0,0,11125,80414
16031,8,0,0,0,28671,0,0
16032,1251,1369350,941158,1427112,803484,1137443,1014577
16033,1926,2423088,1782235,2789916,1795908,3094418,2754574
16034,1404,1035922,965145,1457938,1032748,1137245,823737
16035,514,291545,489252,664268,713034,567593,636399
16036,1007,531615,816698,1017736,628263,630631,830121
16037,180,160304,73476,276950,287684,586224,317556
16038,19,0,39864,248582,0,0,0
16039,11,0,0,25285,7219,5057,72511
16040,1377,874947,1255512,1409725,1255738,1363548,956844
16041,419,350531,464702,366013,276073,311136,504653
16042,5,88225,0,0,19555,0,43001
16043,217,453241,13700,672902,484117,1491176,1436561
16044,147,75653,316980,225891,204601,277771,99202
16045,207,500480,685671,312946,509200,466732,418083
16046,1022,727368,885403,941092,842376,974949,1142237
16047,1792,1449807,1576372,1535039,1040694,1020797,1563739
16048,1,0,0,0,0,0,4289
16049,472,508600,372074,480694,260427,395286,305549
16050,0,0,0,0,0,0,0
16052,81,106208,55430,214599,200314,112737,132391
16053,646,106848,192924,294404,577482,645865,618488
16054,1221,664052,755040,907140,1110519,1296192,917310
16055,1207,958752,1146890,1164891,798665,1148755,1488447
16056,728,578650,821763,1462186,817950,1585378,694976
16057,550,980687,832187,876068,797976,514890,424279
16058,1018,544060,824339,965003,656053,1091323,571616
16059,417,325206,230577,417663,144121,190101,313461
16060,904,956002,1192646,781379,804225,699049,625611
16061,73,478084,132367,151068,91532,56434,29039
16062,96,85888,53667,220552,183336,50366,117016
16063,4,0,0,0,32973,0,0
16064,99,1968,36876,132758,112717,25384,41445
16065,1075,893917,436861,1108542,923828,1168729,1233499
16066,141,136663,280133,207604,352590,110925,228843
16067,2158,212998,2335700,2821768,1528766,1403927,1536623
16068,194,371451,261271,521305,309267,327964,644588
16069,2,0,0,0,0,0,7936
16070,10,0,0,0,46089,0,0
16071,157,215755,99502,290780,25630,263629,187980
16072,7,0,0,122245,18180,32363,0
16073,63,81600,202848,149191,37105,60681,0
16074,414,50000,76001,330202,432551,401649,220281
16075,843,831270,522993,1464429,928359,1223186,1546819
16076,280,287436,302442,265674,325124,312903,486835
16077,173,417325,0,35160,299961,239393,209683
16078,262,499069,418486,638308,345264,405466,376764
16079,601,429182,1024749,691264,441119,486111,1096020
16080,94,157670,62187,123973,193122,7272,40642
16081,25,45758,10301,39092,45939,27610,52224
16083,447,907930,421318,1755047,598777,760569,864432
16084,710,487506,552959,1196214,557991,627339,657539
16085,2,23519,0,0,0,0,0
16086,249,132771,265172,343802,199984,93678,254476
16087,4,0,0,0,0,0,25469
16088,237,807481,638707,298078,274642,237358,408005
16089,9,0,0,0,0,40533,0
16090,1,5904,0,0,0,0,0
16091,694,518178,484177,533270,489334,474133,603835
16092,1638,1076599,1021003,1271482,1230619,1540859,1453153
16093,1067,553375,759004,997988,435892,769826,850969
16094,924,408156,444594,696715,678383,664390,523089
16095,677,1073972,767032,685666,886033,788386,852997
16096,176,350786,293366,389557,258474,266898,396102
16097,784,343183,411086,480155,462081,593459,604937
16098,166,566836,426727,209520,377152,382528,326967
16099,538,745128,659249,951613,645028,912148,570589
16100,738,427499,721231,927529,518270,655093,791626
16102,382,1718188,205977,2197018,1036742,1443752,854268
16104,420,375738,195634,166063,1261783,990580,631324
16105,503,639438,261644,549711,318877,486085,480973
16106,903,534172,444057,653922,823962,598616,879344
16107,0,0,0,0,0,0,0
16108,88,178458,221799,272599,124777,45005,514906
16109,452,80538,675322,445065,397733,482581,710583
16110,820,3378254,1351061,1100626,2325296,4501581,92949
16111,595,520548,356949,266681,518569,481344,311697
16112,407,638574,892008,732546,1039199,291535,340980
16113,635,799429,486140,819546,1066562,980932,539157
16114,888,359240,806000,1122465,1983134,1710106,1147254
16115,780,629979,1409839,2407931,1494841,1543069,532974
16116,406,254329,255678,393688,172277,209952,233650
16117,11,0,0,0,0,91004,3753
16118,6,915,13907,5965,40794,0,0
16119,710,336758,709797,691508,536633,426450,670967
16120,554,1108504,419090,2149481,1077442,2314610,4038395
16121,403,130291,131782,177798,416023,406252,203890
16122,412,565679,344203,614151,649940,446150,506829
16123,41,115892,117379,0,0,0,41220
16124,37,0,6356,47982,55907,0,15313
16125,568,858237,489512,502242,480535,524919,528736
16126,860,518704,725121,876644,618560,820215,849202
16128,802,246822,540056,825584,707189,634552,757369
16129,368,22633,165840,121456,318072,608373,489867
16130,17,19366,64340,0,19954,35397,30454
16131,159,1542666,688670,655910,523198,283615,283816
